,framework,login,seguidores,numero_prs_criados,numero_merges,numero_prs_criado_mergeado,numero_prs_criado_n_mergeado,numero_prs_n_mergeado_fechado,numero_prs_fechado,numero_merges_exclude_auto_merge,numero_revisoes_exclude_auto_revisado,auto_revisado,tempo experiencia(dias)
380,Azure,MikeRys,39.0,0,1,0,0,0,1,1,1,0,0
381,Azure,euangms,,0,0,0,0,0,0,0,0,0,0
382,Azure,rasavant-ms,,0,0,0,0,0,0,0,0,0,0
383,Azure,David-Noble-at-work,,0,0,0,0,0,0,0,0,0,0
384,Azure,gukoff,21.0,0,1,0,0,0,1,1,1,0,0
385,Azure,TechPreacher,26.0,0,3,0,0,0,3,3,3,0,0
386,Azure,fbeltrao,54.0,0,1,0,0,0,1,1,1,0,0
387,Azure,revinjchalil,1.0,0,1,0,0,0,1,1,1,0,0
388,Azure,CodeRunRepeat,,0,0,0,0,0,0,0,0,0,0
389,Azure,normesta,20.0,0,1,0,0,0,1,1,1,0,0
390,Azure,twooley,6.0,0,1,0,0,0,1,1,1,0,0
391,Azure,danhellem,,0,0,0,0,0,0,0,0,0,0
392,Azure,alexkarcher-msft,18.0,0,2,0,0,0,2,2,2,0,19
393,Azure,DeepikaSadahiro,0.0,0,1,0,0,0,1,1,1,0,0
394,Azure,cschormann,2.0,0,6,0,0,0,6,6,6,0,48
395,Azure,philmea,,0,0,0,0,0,0,0,0,0,48
396,Azure,anaharris-ms,,0,0,0,0,0,0,0,0,0,48
397,Azure,rolucchi,,0,0,0,0,0,0,0,0,0,48
398,Azure,kayousef,1.0,0,1,0,0,0,1,1,1,0,0
399,Azure,a-noyass,6.0,0,1,0,0,0,1,1,1,0,0
400,Azure,AmirGeorge,,0,0,0,0,0,0,0,0,0,0
401,Azure,AndyCW,89.0,0,8,0,0,0,8,8,8,0,14
402,Azure,Joll59,,0,0,0,0,0,0,0,0,0,14
403,Azure,KatieProchilo,,0,0,0,0,0,0,0,0,0,14
404,Azure,cmayomsft,,0,0,0,0,0,0,0,0,0,14
405,Azure,cmaneu,,0,0,0,0,0,0,0,0,0,14
406,Azure,manishmsfte,,0,0,0,0,0,0,0,0,0,14
407,Azure,vjrantal,,0,0,0,0,0,0,0,0,0,14
408,Azure,Sarah-Aly,1.0,0,1,0,0,0,1,1,1,0,0
409,Azure,msyyc,1.0,0,4,0,0,0,4,4,4,0,98
410,Azure,nickzhums,24.0,0,11,0,0,0,11,11,11,0,425
411,Azure,00Kai0,57.0,0,2,0,0,2,4,2,4,0,53
412,Azure,gansvv,3.0,0,1,0,0,0,1,1,1,0,0
413,Azure,poanchen,50.0,0,6,0,0,0,6,6,6,0,467
414,Azure,cjpfaff,,0,0,0,0,0,0,0,0,0,467
415,Azure,CloudViking,,0,0,0,0,0,0,0,0,0,467
416,Azure,elnica6-zz,3.0,0,0,0,0,1,1,0,1,0,467
417,Azure,mcollier,26.0,0,1,0,0,0,1,1,1,0,0
418,Azure,luleonpla,,0,0,0,0,0,0,0,0,0,0
419,Azure,gio-rdz,,0,0,0,0,0,0,0,0,0,0
420,Azure,cljung,15.0,0,1,0,0,0,1,1,1,0,0
421,Azure,mahoekst,14.0,0,9,0,0,0,9,9,9,0,125
422,Azure,dstrockis,89.0,0,1,0,0,0,1,1,1,0,0
423,Azure,darsney,9.0,0,10,0,0,1,11,10,11,0,203
424,Azure,ccrowley96,24.0,0,1,0,0,0,1,1,1,0,0
425,Azure,jamiewilbraham,8.0,0,1,0,0,2,3,1,3,0,42
426,Azure,rinisbet,,0,0,0,0,0,0,0,0,0,42
427,Azure,jamescarpinter,6.0,0,1,0,0,0,1,1,1,0,0
428,Azure,balansubr,,0,0,0,0,0,0,0,0,0,0
429,Azure,johnsta,,0,0,0,0,0,0,0,0,0,0
430,Azure,arjunattam,,0,0,0,0,0,0,0,0,0,0
431,Azure,grayzu,,0,0,0,0,0,0,0,0,0,0
432,Azure,nickgmicrosoft,3.0,0,1,0,0,0,1,1,1,0,0
433,Azure,jgardner04,28.0,0,1,0,0,1,2,1,2,0,5
434,Azure,yashkv1,1.0,0,1,0,0,0,1,1,1,0,0
435,Azure,neeginotra,,0,0,0,0,0,0,0,0,0,0
436,Azure,ningl2,0.0,0,1,0,0,0,1,1,1,0,0
437,Azure,xboxeer,13.0,0,2,0,0,0,2,2,2,0,0
438,Azure,usvoyager,1.0,0,1,0,0,0,1,1,1,0,0
439,Azure,majguo,,0,0,0,0,0,0,0,0,0,0
440,Azure,zhengchang907,,0,0,0,0,0,0,0,0,0,0
441,Azure,grrlgeek,,0,0,0,0,0,0,0,0,0,0
442,Azure,maxmushkin,1.0,0,7,0,0,0,7,7,7,0,42
443,Azure,omidm1,,0,0,0,0,0,0,0,0,0,42
444,Azure,mamccrea,26.0,0,1,0,0,0,1,1,1,0,0
445,Azure,NickDrouin,11.0,0,1,0,0,0,1,1,1,0,0
446,Azure,hildurhodd,,0,0,0,0,0,0,0,0,0,0
447,Azure,haukurstefansson,,0,0,0,0,0,0,0,0,0,0
448,Azure,mssindhurid,0.0,0,1,0,0,0,1,1,1,0,0
449,Azure,gkostal,1.0,0,1,0,0,0,1,1,1,0,0
450,Azure,kroshkina-ms,,0,0,0,0,0,0,0,0,0,0
451,Azure,priyanka-gomatam,,0,0,0,0,0,0,0,0,0,0
452,Azure,adesh-rao,0.0,0,2,0,0,0,2,2,2,0,395
453,Azure,prabdeb,,0,0,0,0,0,0,0,0,0,395
454,Azure,brijrajsingh,,0,0,0,0,0,0,0,0,0,395
455,Azure,danewalton,8.0,0,2,0,0,0,2,2,2,0,152
456,Azure,CIPop,,0,0,0,0,0,0,0,0,0,152
457,Azure,randywu763,,0,0,0,0,0,0,0,0,0,152
458,Azure,ryanwinter,3.0,0,1,0,0,0,1,1,1,0,0
459,Azure,jasmineymlo,5.0,0,1,0,0,0,1,1,1,0,0
460,Azure,nkhuyent,,0,0,0,0,0,0,0,0,0,0
461,Azure,JasonFreeberg,96.0,0,3,0,0,0,3,3,3,0,385
462,Azure,khaosdoctor,,0,0,0,0,0,0,0,0,0,385
463,Azure,mikebudzynski,,0,0,0,0,0,0,0,0,0,385
464,Azure,odaibert,,0,0,0,0,0,0,0,0,0,385
465,Azure,mpapas,,0,0,0,0,0,0,0,0,0,385
466,Azure,cpeeyush,,0,0,0,0,0,0,0,0,0,385
467,Azure,agowdamsft,3.0,0,0,0,0,1,1,0,1,0,385
468,Azure,MicrosoftGuyJFlo,,0,0,0,0,0,0,0,0,0,385
469,Azure,oliviajain,,0,0,0,0,0,0,0,0,0,385
470,Azure,wmpauli,,0,0,0,0,0,0,0,0,0,385
471,Azure,pragyaaneja,,0,0,0,0,0,0,0,0,0,385
472,Azure,Pengpeng-Microsoft,,0,0,0,0,0,0,0,0,0,385
473,Azure,tle15,,0,0,0,0,0,0,0,0,0,385
474,Azure,anjuligoring,,0,0,0,0,0,0,0,0,0,385
475,Azure,salsal97,,0,0,0,0,0,0,0,0,0,385
476,Azure,marvinbuss,,0,0,0,0,0,0,0,0,0,385
477,Azure,vivishno,,0,0,0,0,0,0,0,0,0,385
478,Azure,ddematheu2,3.0,0,19,0,0,0,19,19,19,0,386
479,Azure,prprabhu-ms,,0,0,0,0,0,0,0,0,0,386
480,Azure,cwhil2492,1.0,0,3,0,0,1,3,3,3,0,302
481,Azure,ravithanneeru,0.0,0,2,0,0,0,2,2,2,0,0
482,Azure,xumo-95,3.0,0,2,0,0,0,2,2,2,0,0
483,Azure,juancamilor,,0,0,0,0,0,0,0,0,0,0
484,Azure,pavelprystinka,,0,0,0,0,0,0,0,0,0,0
485,Azure,zihzhan-msft,,0,0,0,0,0,0,0,0,0,0
486,Azure,raosanat,,0,0,0,0,0,0,0,0,0,0
487,Azure,palatter,,0,0,0,0,0,0,0,0,0,0
488,Azure,LoadLibrary,,0,0,0,0,0,0,0,0,0,0
489,Azure,iaulakh,,0,0,0,0,0,0,0,0,0,0
490,Azure,kagbakpem,3.0,0,1,0,0,0,1,1,1,0,0
491,Azure,alkwa-msft,4.0,0,4,0,0,0,4,4,4,0,27
492,Azure,PorterNan,3.0,0,1,0,0,0,1,1,1,0,0
493,Azure,JamesBurnside,5.0,0,2,0,0,0,2,2,2,0,62
494,Azure,alex-kwan,6.0,0,4,0,0,2,6,4,6,0,92
495,Azure,ashwinder,1.0,0,1,0,0,0,1,1,1,0,0
496,Azure,lei-msft,0.0,0,1,0,0,0,1,1,1,0,0
497,Azure,tophpalmer,,0,0,0,0,0,0,0,0,0,0
498,Azure,fizampou,,0,0,0,0,0,0,0,0,0,0
499,Azure,srasool,,0,0,0,0,0,0,0,0,0,0
500,Azure,jyotsnaravikumar,,0,0,0,0,0,0,0,0,0,0
501,Azure,edaena,,0,0,0,0,0,0,0,0,0,0
502,Azure,helayoty,,0,0,0,0,0,0,0,0,0,0
503,Azure,samiyaakhtar,,0,0,0,0,0,0,0,0,0,0
504,Azure,evanlouie,,0,0,0,0,0,0,0,0,0,0
505,Azure,bnookala,,0,0,0,0,0,0,0,0,0,0
506,Azure,paulomarquesc,25.0,0,1,0,0,0,1,1,1,0,0
507,Azure,rwike77,,0,0,0,0,0,0,0,0,0,0
508,Azure,keianasnell,,0,0,0,0,0,0,0,0,0,0
509,Azure,akatesmith,,0,0,0,0,0,0,0,0,0,0
510,Azure,clemensv,,0,0,0,0,0,0,0,0,0,0
511,Azure,saraswatshantanu,,0,0,0,0,0,0,0,0,0,0
512,Azure,nyanzebra,,0,0,0,0,0,0,0,0,0,0
513,Azure,bospoort,,0,0,0,0,0,0,0,0,0,0
514,Azure,elmouzak,3.0,0,1,0,0,0,1,1,1,0,0
515,Azure,cippero,,0,0,0,0,0,0,0,0,0,0
516,Azure,ralarcon,,0,0,0,0,0,0,0,0,0,0
517,Azure,vermegi,23.0,0,2,0,0,0,2,2,2,0,86
518,Azure,tnorling,,0,0,0,0,0,0,0,0,0,86
519,Azure,jo-arroyo,,0,0,0,0,0,0,0,0,0,86
520,Azure,niswitze,,0,0,0,0,0,0,0,0,0,86
521,Azure,qiaozha,9.0,0,27,0,0,2,29,27,29,0,330
522,Azure,akhilayesantarao,,0,0,0,0,0,0,0,0,0,330
523,Azure,JoshuaLai,,0,0,0,0,0,0,0,0,0,330
524,Azure,AmyL219,,0,0,0,0,0,0,0,0,0,330
525,Azure,JohnVUgonabo,,0,0,0,0,0,0,0,0,0,330
526,Azure,cheukchuen,,0,0,0,0,0,0,0,0,0,330
527,Azure,jimchou-dev,,0,0,0,0,0,0,0,0,0,330
528,Azure,Gemakk,,0,0,0,0,0,0,0,0,0,330
529,Azure,waynemo,,0,0,0,0,0,0,0,0,0,330
530,Azure,Yonet,,0,0,0,0,0,0,0,0,0,330
531,Azure,gachandw,0.0,0,3,0,0,0,3,3,3,0,50
532,Azure,mimckitt,16.0,0,1,0,0,0,1,1,1,0,0
533,Azure,agoncal,,0,0,0,0,0,0,0,0,0,0
534,Azure,mnriem,2.0,0,1,0,0,0,1,1,1,0,0
535,Azure,anandchugh,,0,0,0,0,0,0,0,0,0,0
536,Azure,msbinli,,0,0,0,0,0,0,0,0,0,0
537,Azure,abhirockzz,250.0,0,1,0,0,0,1,1,1,0,0
538,Azure,trevorbye,,0,0,0,0,0,0,0,0,0,0
539,Azure,tasdevani21,,0,0,0,0,0,0,0,0,0,0
540,Azure,norelina,,0,0,0,0,0,0,0,0,0,0
541,Azure,LaunaKay,,0,0,0,0,0,0,0,0,0,0
542,Azure,ikivanc,,0,0,0,0,0,0,0,0,0,0
543,Azure,olasowemimo,,0,0,0,0,0,0,0,0,0,0
544,Azure,paolosalvatori,,0,0,0,0,0,0,0,0,0,0
545,Azure,AdinaTru,,0,0,0,0,0,0,0,0,0,0
546,Azure,issacnitin,14.0,0,6,0,0,0,6,6,6,0,288
547,Azure,Mrayyan,0.0,0,2,0,0,0,2,2,2,0,8
548,Azure,phileo99,,0,0,0,0,0,0,0,0,0,8
549,Azure,lpx1989,,0,0,0,0,0,0,0,0,0,8
550,Azure,amthomas46,65.0,0,1,0,0,0,1,1,1,0,0
551,Azure,lfitchett,3.0,0,3,0,0,0,3,3,3,0,198
552,Azure,bkuriach,11.0,0,3,0,0,1,4,3,4,0,7
553,Azure,annamnara,,0,0,0,0,0,0,0,0,0,7
554,Azure,nicjohn79,,0,0,0,0,0,0,0,0,0,7
555,Azure,xgerman,5.0,0,1,0,0,0,1,1,1,0,0
556,Azure,hihigupt,,0,0,0,0,0,0,0,0,0,0
557,Azure,ewertons,,0,0,0,0,0,0,0,0,0,0
558,Azure,dzsquared,,0,0,0,0,0,0,0,0,0,0
559,Azure,naiteeks,3.0,0,15,0,0,0,15,15,15,0,212
560,Azure,nikitapitliya,0.0,0,12,0,0,0,12,12,12,0,19
561,Azure,nicolasbotto,1.0,0,1,0,0,0,1,1,1,0,0
562,Azure,marvin-garcia,9.0,0,4,0,0,0,4,4,4,0,3
563,Azure,puicchan,2.0,0,2,0,0,0,2,2,2,0,0
564,Azure,jeffhollan,574.0,0,5,0,0,0,5,5,5,0,20
565,Azure,trask,368.0,0,1,0,0,0,1,1,1,0,0
566,Azure,hui1110,,0,0,0,0,0,0,0,0,0,0
567,Azure,backwind1233,10.0,0,3,0,0,0,3,3,3,0,38
568,Azure,chenrujun,25.0,0,2,0,0,0,2,2,2,0,75
569,Azure,yiliuTo,7.0,0,1,0,0,0,1,1,1,0,0
570,Azure,stliu,408.0,0,1,0,0,0,1,1,1,0,0
571,Azure,mrm9084,,0,0,0,0,0,0,0,0,0,0
572,Azure,jialigit,,0,0,0,0,0,0,0,0,0,0
573,Azure,zhichengliu12581,,0,0,0,0,0,0,0,0,0,0
574,Azure,WentingWu666666,,0,0,0,0,0,0,0,0,0,0
575,Azure,kyle-patterson,,0,0,0,0,0,0,0,0,0,0
576,Azure,danieloh30,,0,0,0,0,0,0,0,0,0,0
577,Azure,jamesfalkner,,0,0,0,0,0,0,0,0,0,0
578,Azure,joshlong,8042.0,0,1,0,0,0,1,1,1,0,0
579,Azure,mootpointer,29.0,0,2,0,0,0,2,2,2,0,15
580,Azure,dhruvchand,,0,0,0,0,0,0,0,0,0,15
581,Azure,mksuni,,0,0,0,0,0,0,0,0,0,15
582,Azure,xfz11,0.0,0,1,0,0,0,1,1,1,0,0
583,Azure,srkalava,,0,0,0,0,0,0,0,0,0,0
584,Azure,chgeuer,,0,0,0,0,0,0,0,0,0,0
585,Azure,ckittel,,0,0,0,0,0,0,0,0,0,0
586,Azure,ferantivero,,0,0,0,0,0,0,0,0,0,0
587,Azure,mscurrell,,0,0,0,0,0,0,0,0,0,0
588,Azure,AriZavala2,,0,0,0,0,0,0,0,0,0,0
589,Azure,1iveowl,,0,0,0,0,0,0,0,0,0,0
590,Azure,lanicolas,,0,0,0,0,0,0,0,0,0,0
