,framework,login,seguidores,numero_prs_criados,numero_merges,numero_prs_criado_mergeado,numero_prs_criado_n_mergeado,numero_prs_n_mergeado_fechado,numero_prs_fechado,numero_merges_exclude_auto_merge,numero_revisoes_exclude_auto_revisado,auto_revisado,tempo experiencia(dias)
378,Azure,kyliel,,0,0,0,0,0,0,0,0,0,0
379,Azure,Duffney,,0,0,0,0,0,0,0,0,0,0
380,Azure,laurenhughes,9.0,0,1,0,0,0,1,1,1,0,0
381,Azure,dlepow,20.0,0,5,0,0,0,5,5,5,0,894
382,Azure,anthonychu,623.0,0,4,0,0,0,4,4,4,0,49
383,Azure,lbugnion,322.0,0,1,0,0,0,1,1,1,0,0
384,Azure,Careyjmac,10.0,0,3,0,0,0,3,3,3,0,827
385,Azure,erich-wang,,0,0,0,0,0,0,0,0,0,827
386,Azure,Lusitanian,,0,0,0,0,0,0,0,0,0,827
387,Azure,dragav,,0,0,0,0,0,0,0,0,0,827
388,Azure,mmyyrroonn,,0,0,0,0,0,0,0,0,0,827
389,Azure,jonpayne,,0,0,0,0,0,0,0,0,0,827
390,Azure,vidhoonv,,0,0,0,0,0,0,0,0,0,827
391,Azure,craigshoemaker,338.0,0,8,0,0,0,8,8,8,0,918
392,Azure,jluk,29.0,0,1,0,0,0,1,1,1,0,0
393,Azure,FabianMeiswinkel,,0,0,0,0,0,0,0,0,0,0
394,Azure,vivekr20,,0,0,0,0,0,0,0,0,0,0
395,Azure,moderakh,,0,0,0,0,0,0,0,0,0,0
396,Azure,alch-msft,,0,0,0,0,0,0,0,0,0,0
397,Azure,gk-8,,0,0,0,0,0,0,0,0,0,0
398,Azure,OGcanviz,,0,0,0,0,0,0,0,0,0,0
399,Azure,KarlErickson,,0,0,0,0,0,0,0,0,0,0
400,Azure,abhidnya13,6.0,0,2,0,0,0,2,2,2,0,515
401,Azure,ericwol-msft,3.0,0,5,0,0,0,5,5,5,0,435
402,Azure,jebrando,12.0,0,3,0,0,0,3,3,3,0,75
403,Azure,elhorton,3.0,0,1,0,0,0,1,1,1,0,0
404,Azure,pierreca,21.0,0,2,0,0,1,3,2,3,0,284
405,Azure,OguzPastirmaci,,0,0,0,0,0,0,0,0,0,284
406,Azure,odaibert,,0,0,0,0,0,0,0,0,0,284
407,Azure,mattreatMSFT,1.0,0,3,0,0,0,3,3,3,0,70
408,Azure,CamSoper,128.0,0,3,0,0,0,3,3,3,0,109
409,Azure,caleteeter,57.0,0,33,0,0,11,44,33,44,0,787
410,Azure,shrugupt,0.0,0,2,0,0,0,2,2,2,0,5
411,Azure,aishik-pyne,,0,0,0,0,0,0,0,0,0,5
412,Azure,ramyapradhan,0.0,0,3,0,0,1,4,3,4,0,0
413,Azure,theMobiusStrip,,0,0,0,0,0,0,0,0,0,0
414,Azure,sidkri,,0,0,0,0,0,0,0,0,0,0
415,Azure,imnaseer,,0,0,0,0,0,0,0,0,0,0
416,Azure,ali92hm,69.0,0,16,0,0,7,23,16,23,0,340
417,Azure,codyborn,33.0,0,1,0,0,0,1,1,1,0,0
418,Azure,mmercuri,12.0,0,16,0,0,0,16,16,16,0,333
419,Azure,brendalee,22.0,0,10,0,0,2,12,10,12,0,83
420,Azure,cnsegura,2.0,0,3,0,0,0,3,3,3,0,58
421,Azure,hthatukuru,,0,0,0,0,0,0,0,0,0,58
422,Azure,grcignav,,0,0,0,0,0,0,0,0,0,58
423,Azure,azabbasi,,0,0,0,0,0,0,0,0,0,58
424,Azure,timtay-microsoft,12.0,0,2,0,0,0,2,2,2,0,97
425,Azure,jamdavi,,0,0,0,0,0,0,0,0,0,97
426,Azure,abhipsaMisra,,0,0,0,0,0,0,0,0,0,97
427,Azure,vinagesh,,0,0,0,0,0,0,0,0,0,97
428,Azure,bikamani,7.0,0,0,0,0,7,7,0,7,0,97
429,Azure,barustum,,0,0,0,0,0,0,0,0,0,97
430,Azure,prmathur-microsoft,3.0,0,1,0,0,0,1,1,1,0,0
431,Azure,davilu,,0,0,0,0,0,0,0,0,0,0
432,Azure,CIPop,77.0,0,1,0,0,0,1,1,1,0,0
433,Azure,jenoola,,0,0,0,0,0,0,0,0,0,0
434,Azure,az-iot-builder-01,2.0,0,1,0,0,0,1,1,1,0,0
435,Azure,jasmineymlo,5.0,0,1,0,0,0,1,1,1,0,0
436,Azure,cartertinney,17.0,0,1,0,0,0,1,1,1,0,0
437,Azure,glharper,4.0,0,0,0,0,1,1,0,1,0,0
438,Azure,dargilco,6.0,0,6,0,0,1,7,6,7,0,539
439,Azure,glecaros,,0,0,0,0,0,0,0,0,0,539
440,Azure,chschrae,1.0,0,1,0,0,0,1,1,1,0,0
441,Azure,BrianMouncer,3.0,0,5,0,0,0,5,5,5,0,548
442,Azure,HenryvanderVegte,9.0,0,2,0,0,0,2,2,2,0,16
443,Azure,PanosPeriorellis,,0,0,0,0,0,0,0,0,0,16
444,Azure,rhurey,4.0,0,7,0,0,0,7,7,7,0,382
445,Azure,shiwenmichael,,0,0,0,0,0,0,0,0,0,382
446,Azure,oscholz,3.0,0,1,0,0,0,1,1,1,0,0
447,Azure,bexxx,,0,0,0,0,0,0,0,0,0,0
448,Azure,chlandsi,7.0,0,3,0,0,0,3,3,3,0,667
449,Azure,amitkumarshukla,,0,0,0,0,0,0,0,0,0,667
450,Azure,zhouwangzw,38.0,0,2,0,0,0,2,2,2,0,127
451,Azure,RichardSunMS,,0,0,0,0,0,0,0,0,0,127
452,Azure,ahamad-MS,0.0,0,2,0,0,0,2,2,2,0,34
453,Azure,kalyanaj,1.0,0,2,0,0,0,2,2,2,0,6
454,Azure,DariuszPorowski,61.0,0,14,0,0,19,33,14,33,0,59
455,Azure,BSamodien,2.0,0,11,0,0,2,13,11,13,0,28
456,Azure,dmckinstry,19.0,0,0,0,0,4,4,0,4,0,28
457,Azure,dtzar,133.0,0,9,0,0,8,17,9,17,0,886
458,Azure,dcaro,29.0,0,6,0,0,1,7,6,7,0,194
459,Azure,apraovjr,,0,0,0,0,0,0,0,0,0,194
460,Azure,mwasham,,0,0,0,0,0,0,0,0,0,194
461,Azure,HuapingLiu,,0,0,0,0,0,0,0,0,0,194
462,Azure,jychoudh,,0,0,0,0,0,0,0,0,0,194
463,Azure,JingliLin2018,,0,0,0,0,0,0,0,0,0,194
464,Azure,huamingwang,,0,0,0,0,0,0,0,0,0,194
465,Azure,sarahlume,,0,0,0,0,0,0,0,0,0,194
466,Azure,WSturman,,0,0,0,0,0,0,0,0,0,194
467,Azure,kukramer,1.0,0,1,0,0,0,1,1,1,0,0
468,Azure,ongk,,0,0,0,0,0,0,0,0,0,0
469,Azure,jessebenson,18.0,0,5,0,0,0,5,5,5,0,118
470,Azure,brian-swan,7.0,0,1,0,0,0,1,1,1,0,0
471,Azure,j-martens,56.0,0,4,0,0,0,4,4,4,0,221
472,Azure,brminnick,727.0,0,3,0,0,0,3,3,3,0,0
473,Azure,rbrundritt,55.0,0,18,0,0,8,26,18,26,0,1145
474,Azure,dasanagu,,0,0,0,0,0,0,0,0,0,1145
475,Azure,msangapu-msft,,0,0,0,0,0,0,0,0,0,1145
476,Azure,pargall,5.0,0,1,0,0,0,1,1,1,0,0
477,Azure,ihvo,,0,0,0,0,0,0,0,0,0,0
478,Azure,paladique,341.0,0,1,0,0,0,1,1,1,0,0
479,Azure,btholt,9057.0,0,1,0,0,0,1,1,1,0,0
480,Azure,priyaananthasankar,10.0,0,7,0,0,1,8,7,8,0,937
481,Azure,ebertrams,22.0,0,16,0,0,6,22,16,22,0,1082
482,Azure,m-chau,,0,0,0,0,0,0,0,0,0,1082
483,Azure,sridmad,17.0,0,2,0,0,0,2,2,2,0,10
484,Azure,TylerMSFT,33.0,0,2,0,0,0,2,2,2,0,108
485,Azure,vishaltmsft,,0,0,0,0,0,0,0,0,0,108
486,Azure,t-kusing-msft,0.0,0,1,0,0,0,1,1,1,0,0
487,Azure,sahithikkss,0.0,0,1,0,0,0,1,1,1,0,0
488,Azure,hemantkathuria,3.0,0,1,0,0,0,1,1,1,0,0
489,Azure,msmbaldwin,32.0,0,2,0,0,0,2,2,2,0,353
490,Azure,jayantacs,5.0,0,3,0,0,0,3,3,3,0,52
491,Azure,kjilla,2.0,0,1,0,0,0,1,1,1,0,0
492,Azure,ealsur,133.0,0,6,0,0,0,6,6,6,0,303
493,Azure,brunoborges,690.0,0,2,0,0,0,2,2,2,0,5
494,Azure,markjbrown,53.0,0,1,0,0,0,1,1,1,0,0
495,Azure,srchi,,0,0,0,0,0,0,0,0,0,0
496,Azure,serenadavis,0.0,0,1,0,0,0,1,1,1,0,0
497,Azure,PascaHabineza,0.0,0,1,0,0,0,1,1,1,0,0
498,Azure,devki98,1.0,0,2,0,0,0,2,2,2,0,0
499,Azure,baanders,12.0,0,14,0,0,0,14,14,14,0,285
500,Azure,KingdomOfEnds,14.0,0,1,0,0,0,1,1,1,0,0
501,Azure,philmea,,0,0,0,0,0,0,0,0,0,0
502,Azure,JosephPaulAntonetti,,0,0,0,0,0,0,0,0,0,0
503,Azure,dsk-2015,,0,0,0,0,0,0,0,0,0,0
504,Azure,fernandoviton,3.0,0,2,0,0,0,2,2,2,0,30
505,Azure,alinamstanciu,,0,0,0,0,0,0,0,0,0,30
506,Azure,andyatwork,,0,0,0,0,0,0,0,0,0,30
507,Azure,asw101,59.0,0,27,0,0,13,40,27,40,0,990
508,Azure,dbarkol,42.0,0,3,0,0,1,4,3,4,0,205
509,Azure,stevebus,11.0,0,2,0,0,0,2,2,2,0,895
510,Azure,grdinin,,0,0,0,0,0,0,0,0,0,895
511,Azure,edburns,,0,0,0,0,0,0,0,0,0,895
512,Azure,sadigopu,,0,0,0,0,0,0,0,0,0,895
513,Azure,northtyphoon,19.0,0,1,0,0,0,1,1,1,0,0
514,Azure,SteveLasker,,0,0,0,0,0,0,0,0,0,0
515,Azure,tobaiMS,,0,0,0,0,0,0,0,0,0,0
516,Azure,yihezkel,,0,0,0,0,0,0,0,0,0,0
517,Azure,mgblythe,40.0,0,2,0,0,0,2,2,2,0,0
518,Azure,lachie83,,0,0,0,0,0,0,0,0,0,0
519,Azure,rbitia,92.0,0,2,0,0,0,2,2,2,0,58
520,Azure,jeremyrickard,,0,0,0,0,0,0,0,0,0,58
521,Azure,v-michaelmi,,0,0,0,0,0,0,0,0,0,58
522,Azure,anagha-microsoft,,0,0,0,0,0,0,0,0,0,58
523,Azure,algattik,42.0,0,9,0,0,1,10,9,10,0,439
524,Azure,benjguin,,0,0,0,0,0,0,0,0,0,439
525,Azure,yorek,244.0,0,13,0,0,6,19,13,19,0,901
526,Azure,chetanmsft,5.0,0,2,0,0,0,2,2,2,0,0
527,Azure,amat27,52.0,0,6,0,0,0,6,6,6,0,265
528,Azure,abbhar,,0,0,0,0,0,0,0,0,0,265
529,Azure,viananth,,0,0,0,0,0,0,0,0,0,265
530,Azure,dkershaw10,13.0,0,3,0,0,0,3,3,3,0,1
531,Azure,WilliamBerryiii,45.0,0,17,0,0,0,17,17,17,0,489
532,Azure,angellmethod,3.0,0,6,0,0,2,8,6,8,0,147
533,Azure,druttka,,0,0,0,0,0,0,0,0,0,147
534,Azure,Gaploid,,0,0,0,0,0,0,0,0,0,147
535,Azure,brusMX,,0,0,0,0,0,0,0,0,0,147
536,Azure,TheOnlyWei,1.0,0,4,0,0,1,5,4,5,0,52
537,Azure,seyadava,,0,0,0,0,0,0,0,0,0,52
538,Azure,scottcate,61.0,0,1,0,0,0,1,1,1,0,0
539,Azure,JKrame,,0,0,0,0,0,0,0,0,0,0
540,Azure,mregen,25.0,0,1,0,0,4,5,1,5,0,0
541,Azure,luiscantero,14.0,0,3,0,0,0,3,3,3,0,44
542,Azure,hansgschossmann,17.0,0,8,0,0,0,8,8,8,0,738
543,Azure,simonjaeger,,0,0,0,0,0,0,0,0,0,738
544,Azure,peterbryntesson,,0,0,0,0,0,0,0,0,0,738
545,Azure,blackchoey,2.0,0,1,0,0,0,1,1,1,0,0
546,Azure,donghexu,,0,0,0,0,0,0,0,0,0,0
547,Azure,bganapa,,0,0,0,0,0,0,0,0,0,0
548,Azure,saragluna,23.0,0,2,0,0,0,2,2,2,0,203
549,Azure,paulbouwer,82.0,0,1,0,0,0,1,1,1,0,0
550,Azure,wuchiehhan,,0,0,0,0,0,0,0,0,0,0
551,Azure,BoyaXie,,0,0,0,0,0,0,0,0,0,0
552,Azure,cyhuang01,,0,0,0,0,0,0,0,0,0,0
553,Azure,junjieqian,,0,0,0,0,0,0,0,0,0,0
554,Azure,kbrowne8,,0,0,0,0,0,0,0,0,0,0
555,Azure,roy-har,,0,0,0,0,0,0,0,0,0,0
556,Azure,kirankumarkolli,,0,0,0,0,0,0,0,0,0,0
557,Azure,JMayrbaeurl,21.0,0,1,0,0,0,1,1,1,0,0
558,Azure,samkreter,,0,0,0,0,0,0,0,0,0,0
559,Azure,brendan-src,,0,0,0,0,0,0,0,0,0,0
560,Azure,HenrikFrystykNielsen,,0,0,0,0,0,0,0,0,0,0
561,Azure,sidprasad,,0,0,0,0,0,0,0,0,0,0
562,Azure,j82w,,0,0,0,0,0,0,0,0,0,0
563,Azure,Sammak,,0,0,0,0,0,0,0,0,0,0
564,Azure,MS-Santi,2.0,0,1,0,0,0,1,1,1,0,0
565,Azure,theresapalmer,,0,0,0,0,0,0,0,0,0,0
566,Azure,sharonlo101,,0,0,0,0,0,0,0,0,0,0
567,Azure,billgib,,0,0,0,0,0,0,0,0,0,0
568,Azure,cmcclister,,0,0,0,0,0,0,0,0,0,0
569,Azure,jpiyali,,0,0,0,0,0,0,0,0,0,0
570,Azure,markwolff,14.0,0,18,0,0,0,18,18,18,0,358
571,Azure,hectorhdzg,10.0,0,0,0,0,1,1,0,1,0,358
572,Azure,gogowings,,0,0,0,0,0,0,0,0,0,358
573,Azure,akirakakar,,0,0,0,0,0,0,0,0,0,358
574,Azure,rtanase,,0,0,0,0,0,0,0,0,0,358
575,Azure,drajput,,0,0,0,0,0,0,0,0,0,358
576,Azure,mmydland,,0,0,0,0,0,0,0,0,0,358
577,Azure,jlian,23.0,0,1,0,0,0,1,1,1,0,0
578,Azure,wviriya,8.0,0,1,0,0,1,2,1,2,0,8
579,Azure,joelhulen,57.0,0,7,0,0,0,7,7,7,0,157
580,Azure,bhummerstone,19.0,0,1,0,0,0,1,1,1,0,0
581,Azure,RenaShahMSFT,12.0,0,1,0,0,0,1,1,1,0,0
582,Azure,jeffpatt24,2.0,0,4,0,0,0,4,4,4,0,314
583,Azure,YunZhou-MS,0.0,0,2,0,0,0,2,2,2,0,45
584,Azure,surendernitj,0.0,0,1,0,0,0,1,1,1,0,0
585,Azure,rohiths-msft,,0,0,0,0,0,0,0,0,0,0
586,Azure,ledavies,,0,0,0,0,0,0,0,0,0,0
587,Azure,wmgries,15.0,0,2,0,0,0,2,2,2,0,0
588,Azure,sprasad-microsoft,,0,0,0,0,0,0,0,0,0,0
589,Azure,YoDaMa,,0,0,0,0,0,0,0,0,0,0
590,Azure,tylerfox,,0,0,0,0,0,0,0,0,0,0
591,Azure,idear1203,,0,0,0,0,0,0,0,0,0,0
592,Azure,conhua,3.0,0,2,0,0,0,2,2,2,0,37
593,Azure,moreOver0,,0,0,0,0,0,0,0,0,0,37
594,Azure,mrbullwinkle,,0,0,0,0,0,0,0,0,0,37
595,Azure,Kerly1,,0,0,0,0,0,0,0,0,0,37
596,Azure,BrianPeek,,0,0,0,0,0,0,0,0,0,37
597,Azure,surnaik,,0,0,0,0,0,0,0,0,0,37
598,Azure,aim-for-better,,0,0,0,0,0,0,0,0,0,37
599,Azure,maliksahil,,0,0,0,0,0,0,0,0,0,37
600,Azure,anrothMSFT,,0,0,0,0,0,0,0,0,0,37
601,Azure,paledger,2.0,0,3,0,0,0,3,3,3,0,82
602,Azure,msha1026,,0,0,0,0,0,0,0,0,0,82
603,Azure,IngridAtMicrosoft,7.0,0,3,0,0,0,3,3,3,0,223
604,Azure,BrianBlum,1.0,0,33,0,0,2,35,33,35,0,189
605,Azure,giakas,0.0,0,23,0,0,1,24,23,24,0,377
606,Azure,sebader,14.0,0,3,0,0,0,3,3,3,0,12
607,Azure,jennifermarsman,96.0,0,8,0,0,0,8,8,8,0,91
608,Azure,LuisCabrer,27.0,0,5,0,0,2,7,5,7,0,286
609,Azure,cynotebo,4.0,0,1,0,0,0,1,1,1,0,0
610,Azure,soophiac,,0,0,0,0,0,0,0,0,0,0
611,Azure,tyclintw,4.0,0,12,0,0,2,14,12,14,0,508
612,Azure,mandyshieh,,0,0,0,0,0,0,0,0,0,508
613,Azure,edjez,11.0,0,11,0,0,0,11,11,11,0,164
614,Azure,CarlosP-MS,15.0,0,20,0,0,0,20,20,20,0,104
615,Azure,srswamy-msft,1.0,0,1,0,0,0,1,1,1,0,0
616,Azure,JasenLassig,,0,0,0,0,0,0,0,0,0,0
617,Azure,penorouzi,4.0,0,24,0,0,0,24,24,24,0,253
618,Azure,initmahesh,14.0,0,128,0,0,6,134,128,134,0,357
619,Azure,misainat,0.0,0,1,0,0,0,1,1,1,0,0
620,Azure,rlfmendes,0.0,0,1,0,0,0,1,1,1,0,0
621,Azure,anjayajodha,10.0,0,28,0,0,0,28,28,28,0,317
622,Azure,rtibi,4.0,0,13,0,0,2,15,13,15,0,627
623,Azure,garvitarai,,0,0,0,0,0,0,0,0,0,627
624,Azure,sijuman,,0,0,0,0,0,0,0,0,0,627
625,Azure,deveshguha,1.0,0,1,0,0,0,1,1,1,0,0
626,Azure,pkshultz,,0,0,0,0,0,0,0,0,0,0
627,Azure,cschotte,7.0,0,1,0,0,0,1,1,1,0,0
628,Azure,walsehgal,3.0,0,1,0,0,0,1,1,1,0,0
629,Azure,Avery-Dunn,0.0,0,1,0,0,0,1,1,1,0,0
630,Azure,idg-sam,3.0,0,2,0,0,1,3,2,3,0,98
631,Azure,cindydeng1998,,0,0,0,0,0,0,0,0,0,98
632,Azure,bleroy,202.0,0,22,0,0,1,23,22,23,0,846
633,Azure,vkurpad,4.0,0,1,0,0,0,1,1,1,0,0
634,Azure,jadrefke,,0,0,0,0,0,0,0,0,0,0
635,Azure,juanjperez,12.0,0,2,0,0,0,2,2,2,0,5
636,Azure,cjoakim,50.0,0,6,0,0,0,6,6,6,0,0
637,Azure,Rodrigossz,,0,0,0,0,0,0,0,0,0,0
638,Azure,ThomasWeiss,,0,0,0,0,0,0,0,0,0,0
639,Azure,victor-meng,,0,0,0,0,0,0,0,0,0,0
640,Azure,srinathnarayanan,,0,0,0,0,0,0,0,0,0,0
641,Azure,TheovanKraay,14.0,0,2,0,0,0,2,2,2,0,276
642,Azure,ramrajprabu,0.0,0,2,0,0,0,2,2,2,0,0
643,Azure,jdubois,1103.0,0,3,0,0,0,3,3,3,0,6
644,Azure,riserrad,,0,0,0,0,0,0,0,0,0,6
645,Azure,fiveisprime,180.0,0,2,0,0,0,2,2,2,0,47
646,Azure,rachel-msft,,0,0,0,0,0,0,0,0,0,47
647,Azure,shahzaibj,,0,0,0,0,0,0,0,0,0,47
648,Azure,rpdome,2.0,0,1,0,0,0,1,1,1,0,0
649,Azure,iambmelt,,0,0,0,0,0,0,0,0,0,0
650,Azure,hamiltonha,12.0,0,1,0,0,0,1,1,1,0,0
651,Azure,ecfan,,0,0,0,0,0,0,0,0,0,0
652,Azure,scgbear,0.0,0,1,0,0,0,1,1,1,0,0
653,Azure,brandonh-msft,49.0,0,8,0,0,1,9,8,9,0,490
654,Azure,fsharpn00b,0.0,0,10,0,0,3,13,10,13,0,209
655,Azure,anatolip,,0,0,0,0,0,0,0,0,0,209
656,Azure,AdelGhabboun,1.0,0,11,0,0,0,11,11,11,0,90
657,Azure,paulomarquesc,25.0,0,4,0,0,0,4,4,4,0,500
658,Azure,fehase,,0,0,0,0,0,0,0,0,0,500
659,Azure,cfialkiewicz,,0,0,0,0,0,0,0,0,0,500
660,Azure,dagiro,,0,0,0,0,0,0,0,0,0,500
661,Azure,amenarde,,0,0,0,0,0,0,0,0,0,500
662,Azure,manashgoswami,1.0,0,3,0,0,0,3,3,3,0,676
663,Azure,apulliam,,0,0,0,0,0,0,0,0,0,676
664,Azure,liydu,20.0,0,3,0,0,0,3,3,3,0,0
665,Azure,hellyzh,,0,0,0,0,0,0,0,0,0,0
666,Azure,DCtheGeek,,0,0,0,0,0,0,0,0,0,0
667,Azure,aflinchb,,0,0,0,0,0,0,0,0,0,0
668,Azure,devwag,,0,0,0,0,0,0,0,0,0,0
669,Azure,bartr,,0,0,0,0,0,0,0,0,0,0
670,Azure,rayluo,28.0,0,4,0,0,0,4,4,4,0,434
671,Azure,JerryYangKai,6.0,0,6,0,0,0,6,6,6,0,318
672,Azure,IvanJobs,,0,0,0,0,0,0,0,0,0,318
673,Azure,arsenvlad,,0,0,0,0,0,0,0,0,0,318
674,Azure,dadihe,,0,0,0,0,0,0,0,0,0,318
675,Azure,yaozjalex,0.0,0,1,0,0,0,1,1,1,0,0
676,Azure,shoatman,,0,0,0,0,0,0,0,0,0,0
677,Azure,leonard520,,0,0,0,0,0,0,0,0,0,0
678,Azure,yucwan,0.0,0,1,0,0,0,1,1,1,0,0
679,Azure,metacpp,22.0,0,3,0,0,0,3,3,3,0,12
680,Azure,xgugeng,,0,0,0,0,0,0,0,0,0,12
681,Azure,robotdad,,0,0,0,0,0,0,0,0,0,12
682,Azure,stack111,2.0,0,3,0,0,0,3,3,3,0,445
683,Azure,vyta,11.0,0,4,0,0,0,4,4,4,0,138
684,Azure,jsturtevant,141.0,0,2,0,0,0,2,2,2,0,65
685,Azure,k-bren,0.0,0,1,0,0,0,1,1,1,0,0
686,Azure,babbageclunk,,0,0,0,0,0,0,0,0,0,0
687,Azure,frodopwns,14.0,0,1,0,0,0,1,1,1,0,0
688,Azure,melonrush13,5.0,0,1,0,0,0,1,1,1,0,0
689,Azure,jpflueger,,0,0,0,0,0,0,0,0,0,0
690,Azure,dobrzyn2,,0,0,0,0,0,0,0,0,0,0
691,Azure,kushagraThapar,12.0,0,3,0,0,0,3,3,3,0,154
692,Azure,ramsessanchez,0.0,0,7,0,0,0,7,7,7,0,0
693,Azure,baywet,98.0,0,24,0,0,0,24,24,24,0,42
694,Azure,ramya25,,0,0,0,0,0,0,0,0,0,42
695,Azure,tshaiman,19.0,0,1,0,0,0,1,1,1,0,0
696,Azure,Itnorman,,0,0,0,0,0,0,0,0,0,0
697,Azure,nofaredanoren,2.0,0,2,0,0,0,2,2,2,0,18
698,Azure,fvneerden,,0,0,0,0,0,0,0,0,0,18
699,Azure,uratzmon,,0,0,0,0,0,0,0,0,0,18
700,Azure,oriziv,,0,0,0,0,0,0,0,0,0,18
701,Azure,sapinderpalsingh,,0,0,0,0,0,0,0,0,0,18
702,Azure,promisinganuj,,0,0,0,0,0,0,0,0,0,18
703,Azure,jmostella,,0,0,0,0,0,0,0,0,0,18
704,Azure,devlace,121.0,0,15,0,0,5,20,15,20,0,676
705,Azure,sinnypan,,0,0,0,0,0,0,0,0,0,676
706,Azure,siliang-j-1225,4.0,0,1,0,0,0,1,1,1,0,0
707,Azure,gary918,,0,0,0,0,0,0,0,0,0,0
708,Azure,shervyna,,0,0,0,0,0,0,0,0,0,0
709,Azure,ydaponte,,0,0,0,0,0,0,0,0,0,0
710,Azure,DavidBurela,,0,0,0,0,0,0,0,0,0,0
711,Azure,satonaoki,,0,0,0,0,0,0,0,0,0,0
712,Azure,Nick287,,0,0,0,0,0,0,0,0,0,0
713,Azure,thurstonchen,,0,0,0,0,0,0,0,0,0,0
714,Azure,swetha-sundar,,0,0,0,0,0,0,0,0,0,0
715,Azure,maye-msft,6.0,0,1,0,0,0,1,1,1,0,0
716,Azure,andrewdyhhub,,0,0,0,0,0,0,0,0,0,0
717,Azure,namitms,,0,0,0,0,0,0,0,0,0,0
718,Azure,jsburckhardt,,0,0,0,0,0,0,0,0,0,0
719,Azure,icchan,,0,0,0,0,0,0,0,0,0,0
720,Azure,NT-D,,0,0,0,0,0,0,0,0,0,0
721,Azure,xinsnake,,0,0,0,0,0,0,0,0,0,0
722,Azure,tomomi-code,,0,0,0,0,0,0,0,0,0,0
723,Azure,Azadehkhojandi,,0,0,0,0,0,0,0,0,0,0
724,Azure,Herman-Wu,,0,0,0,0,0,0,0,0,0,0
725,Azure,deniscep,,0,0,0,0,0,0,0,0,0,0
726,Azure,kiwibayer,,0,0,0,0,0,0,0,0,0,0
727,Azure,hannesne,,0,0,0,0,0,0,0,0,0,0
728,Azure,M-Hietala,,0,0,0,0,0,0,0,0,0,0
729,Azure,jiamguo,,0,0,0,0,0,0,0,0,0,0
730,Azure,singhsaumya,,0,0,0,0,0,0,0,0,0,0
731,Azure,eikim,,0,0,0,0,0,0,0,0,0,0
732,Azure,olmidy,,0,0,0,0,0,0,0,0,0,0
733,Azure,encorona-ms,,0,0,0,0,0,0,0,0,0,0
734,Azure,mswellsi,,0,0,0,0,0,0,0,0,0,0
735,Azure,ovishesh,,0,0,0,0,0,0,0,0,0,0
736,Azure,qfweiwei,,0,0,0,0,0,0,0,0,0,0
737,Azure,splumber,,0,0,0,0,0,0,0,0,0,0
738,Azure,JPalmerDev,,0,0,0,0,0,0,0,0,0,0
739,Azure,cfogg6,,0,0,0,0,0,0,0,0,0,0
740,Azure,trrwilson,,0,0,0,0,0,0,0,0,0,0
741,Azure,BhramaraA,,0,0,0,0,0,0,0,0,0,0
742,Azure,mydiemho,,0,0,0,0,0,0,0,0,0,0
743,Azure,alkofahi,,0,0,0,0,0,0,0,0,0,0
744,Azure,Humoiz,,0,0,0,0,0,0,0,0,0,0
745,Azure,michaeldeongreen,,0,0,0,0,0,0,0,0,0,0
746,Azure,aluong,,0,0,0,0,0,0,0,0,0,0
747,Azure,kln4dt,,0,0,0,0,0,0,0,0,0,0
748,Azure,idavis,74.0,0,1,0,0,0,1,1,1,0,0
749,Azure,wduraes,10.0,0,1,0,0,0,1,1,1,0,0
750,Azure,niachary,,0,0,0,0,0,0,0,0,0,0
751,Azure,alkohli,10.0,0,6,0,0,0,6,6,6,0,444
752,Azure,raviprpandey,,0,0,0,0,0,0,0,0,0,444
753,Azure,neerajdixit-msft,,0,0,0,0,0,0,0,0,0,444
754,Azure,vikask77,,0,0,0,0,0,0,0,0,0,444
755,Azure,priestlg,,0,0,0,0,0,0,0,0,0,444
756,Azure,Teodelas,,0,0,0,0,0,0,0,0,0,444
757,Azure,onaim-msft,,0,0,0,0,0,0,0,0,0,444
758,Azure,jasonnutter,60.0,0,4,0,0,0,4,4,4,0,399
759,Azure,fedeoliv,79.0,0,6,0,0,0,6,6,6,0,469
760,Azure,allantargino,91.0,0,5,0,0,3,8,5,8,0,370
761,Azure,sffamily,3.0,0,2,0,0,0,2,2,2,0,7
762,Azure,andxu,27.0,0,1,0,0,0,1,1,1,0,0
763,Azure,Flanker32,16.0,0,0,0,0,1,1,0,1,0,0
764,Azure,N-Usha,35.0,0,1,0,0,0,1,1,1,0,0
765,Azure,SergeyKanzhelev,,0,0,0,0,0,0,0,0,0,0
766,Azure,lzchen,15.0,0,2,0,0,0,2,2,2,0,6
767,Azure,paloukari,,0,0,0,0,0,0,0,0,0,6
768,Azure,michielvanschaik,4.0,0,6,0,0,0,6,6,6,0,341
769,Azure,myamama,,0,0,0,0,0,0,0,0,0,341
770,Azure,katriendg,,0,0,0,0,0,0,0,0,0,341
771,Azure,vslepakov,,0,0,0,0,0,0,0,0,0,341
772,Azure,arlotito,,0,0,0,0,0,0,0,0,0,341
773,Azure,jovanpop-msft,19.0,0,3,0,0,0,3,3,3,0,258
774,Azure,Niharikadutta,,0,0,0,0,0,0,0,0,0,258
775,Azure,ruixinxu,3.0,0,5,0,0,0,5,5,5,0,453
776,Azure,Jing29,,0,0,0,0,0,0,0,0,0,453
