sample,tempo para fechamento,tempo merge,closed_count,open_count,merged_count,not_merged_count,framework,relative_open_count,relative_closed_count,relative_merged,relative_not_merged
Azure-Samples/azure-search-knowledge-mining,17.375,17.375,8.0,1.0,8.0,0.0,Azure,11.11111111111111,88.88888888888889,100.0,0.0
Azure-Samples/azure-search-postman-samples,0.0,0.0,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/azure-search-power-skills,16.14814814814815,16.14814814814815,27.0,1.0,27.0,0.0,Azure,3.571428571428571,96.42857142857143,100.0,0.0
Azure-Samples/azure-search-python-samples,3.6,3.6,5.0,1.0,5.0,0.0,Azure,16.666666666666664,83.33333333333334,100.0,0.0
Azure-Samples/azure-service-operator-samples,0.5,0.5,2.0,3.0,2.0,0.0,Azure,60.0,40.0,100.0,0.0
Azure-Samples/azure-spring-boot-samples,8.857142857142858,8.857142857142858,7.0,1.0,7.0,0.0,Azure,12.5,87.5,100.0,0.0
Azure-Samples/azure-spring-cloud,29.5,29.5,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/azure-spring-cloud-blue-green,0.0,0.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/azure-spring-data-cosmos-java-sql-api-getting-started,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/azure-spring-data-cosmos-java-sql-api-samples,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/azure-sql-db-change-stream-debezium,1.0,1.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/azure-sql-db-fullstack-serverless-kickstart,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/azure-sql-db-node-rest-api,191.0,191.0,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/azure-sql-db-prisma,69.0,69.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/azure-sql-db-rest-graphql-directus,62.0,62.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/azure-sql-db-todo-backend-func-node,79.0,79.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/azure-sql-db-todo-mvc,58.666666666666664,58.666666666666664,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/azure-stack-edge-deploy-vms,29.333333333333332,29.333333333333332,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/azure-voting-app-redis,18.0,18.0,1.0,13.0,1.0,0.0,Azure,92.85714285714286,7.142857142857142,100.0,0.0
Azure-Samples/azureiotlabs,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/batch-dotnet-ffmpeg-tutorial,0.5,0.5,2.0,3.0,2.0,0.0,Azure,60.0,40.0,100.0,0.0
Azure-Samples/batch-dotnet-quickstart,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/batch-python-quickstart,281.5,36.0,2.0,0.0,1.0,1.0,Azure,0.0,100.0,50.0,50.0
Azure-Samples/batchai-java-run-batchai-job,309.0,309.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/bc-community-samples,8.5,7.0,8.0,0.0,5.0,3.0,Azure,0.0,100.0,62.5,37.5
Azure-Samples/blockchain,54.0,54.0,5.0,1.0,5.0,0.0,Azure,16.666666666666664,83.33333333333334,100.0,0.0
Azure-Samples/blockchain-devkit,,,0.0,6.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/brewdis,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/cassandra-proxy,0.0,0.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/cdm-azure-data-services-integration,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/cloud-services-extended-support,0.0,0.0,4.0,1.0,4.0,0.0,Azure,20.0,80.0,100.0,0.0
Azure-Samples/cognitive-services-FaceAPIEnrollmentSample,0.5,0.5,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/cognitive-services-REST-api-samples,0.0,0.0,2.0,4.0,2.0,0.0,Azure,66.66666666666666,33.33333333333333,100.0,0.0
Azure-Samples/cognitive-services-android-customvision-sample,0.0,0.0,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/cognitive-services-containers-samples,243.0,243.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/cognitive-services-csharp-call-center,,,0.0,2.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/cognitive-services-dotnet-sdk-samples,57.666666666666664,57.666666666666664,3.0,18.0,3.0,0.0,Azure,85.71428571428571,14.285714285714285,100.0,0.0
Azure-Samples/cognitive-services-ios-customvision-sample,1.0,1.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/cognitive-services-java-sdk-samples,62.8,62.8,5.0,1.0,5.0,0.0,Azure,16.666666666666664,83.33333333333334,100.0,0.0
Azure-Samples/cognitive-services-language-understanding,,,0.0,9.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/cognitive-services-node-sdk-samples,131.5,131.5,2.0,3.0,2.0,0.0,Azure,60.0,40.0,100.0,0.0
Azure-Samples/cognitive-services-onnx-customvision-sample,0.0,0.0,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/cognitive-services-personalizer-samples,29.0,16.636363636363637,14.0,0.0,11.0,3.0,Azure,0.0,100.0,78.57142857142857,21.428571428571427
Azure-Samples/cognitive-services-python-sdk-samples,84.5,91.66666666666667,4.0,4.0,3.0,1.0,Azure,50.0,50.0,75.0,25.0
Azure-Samples/cognitive-services-qnamaker-csharp,5.0,5.0,2.0,2.0,2.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/cognitive-services-qnamaker-python,0.0,0.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/cognitive-services-quickstart-code,49.37777777777778,35.775,45.0,5.0,40.0,5.0,Azure,10.0,90.0,88.88888888888889,11.11111111111111
Azure-Samples/cognitive-services-sample-data-files,55.75,72.0,4.0,1.0,3.0,1.0,Azure,20.0,80.0,75.0,25.0
Azure-Samples/cognitive-services-speech-sdk,30.695652173913043,30.695652173913043,23.0,8.0,23.0,0.0,Azure,25.806451612903224,74.19354838709677,100.0,0.0
Azure-Samples/communication-services-android-calling-hero,8.5,8.5,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/communication-services-android-quickstarts,43.6,43.6,5.0,1.0,5.0,0.0,Azure,16.666666666666664,83.33333333333334,100.0,0.0
Azure-Samples/communication-services-contoso-med-app,13.0,13.0,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/communication-services-contoso-retail-app,0.0,0.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/communication-services-dotnet-quickstarts,0.0,0.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/communication-services-java-quickstarts,0.0,0.0,2.0,10.0,2.0,0.0,Azure,83.33333333333334,16.666666666666664,100.0,0.0
Azure-Samples/communication-services-javascript-quickstarts,25.333333333333332,25.333333333333332,9.0,0.0,9.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/communication-services-python-quickstarts,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/communication-services-web-calling-hero,7.333333333333333,7.7272727272727275,12.0,3.0,11.0,1.0,Azure,20.0,80.0,91.66666666666666,8.333333333333332
Azure-Samples/communication-services-web-calling-tutorial,17.0,11.0,7.0,1.0,4.0,3.0,Azure,12.5,87.5,57.14285714285714,42.857142857142854
Azure-Samples/communication-services-web-calling-wpf-sample,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/communication-services-web-chat-hero,16.6,12.25,5.0,0.0,4.0,1.0,Azure,0.0,100.0,80.0,20.0
Azure-Samples/compute-automation-configurations,23.0,23.0,2.0,2.0,2.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/compute-dotnet-manage-managed-disks,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/compute-dotnet-manage-virtual-machine-with-disks,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/compute-node-manage-vm,59.5,0.0,2.0,1.0,1.0,1.0,Azure,33.33333333333333,66.66666666666666,50.0,50.0
Azure-Samples/compute-python-msi-vm,,,0.0,2.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/confidential-container-samples,200.0,,1.0,0.0,0.0,1.0,Azure,0.0,100.0,0.0,100.0
Azure-Samples/container-apps-store-api-microservice,0.0,0.0,5.0,0.0,5.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/core-startup-stack-rails,0.0,0.0,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/cosmos-dotnet-bulk-import-throughput-optimizer,106.0,,1.0,0.0,0.0,1.0,Azure,0.0,100.0,0.0,100.0
Azure-Samples/cosmos-dotnet-change-feed-processor,8.0,,1.0,0.0,0.0,1.0,Azure,0.0,100.0,0.0,100.0
Azure-Samples/cosmos-dotnet-core-getting-started,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/cosmos-dotnet-core-todo-app,166.0,,1.0,0.0,0.0,1.0,Azure,0.0,100.0,0.0,100.0
Azure-Samples/cosmos-dotnet-v4-todo-app,2.0,2.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/cosmos-typescript-bulk-import-throughput-optimizer,,,0.0,5.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/cosmosdb-dotnet-create-cosmosdb-and-configure-firewall,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/cosmosdb-dotnet-create-cosmosdb-and-configure-for-eventual-consistency,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/cosmosdb-dotnet-create-cosmosdb-and-configure-for-high-availability,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/cosmosdb-dotnet-create-cosmosdb-and-get-mongodb-connection-string,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/cosmosdb-dotnet-create-documentdb-and-configure-firewall,202.0,202.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/cosmosdb-dotnet-create-documentdb-and-configure-for-eventual-consistency,206.0,206.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/cosmosdb-dotnet-create-documentdb-and-configure-for-high-availability,111.5,17.0,2.0,2.0,1.0,1.0,Azure,50.0,50.0,50.0,50.0
Azure-Samples/cosmosdb-dotnet-create-documentdb-and-get-mongodb-connection-string,206.0,206.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/cosmosdb-dotnet-create-table-with-virtual-network-rule,,,0.0,2.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/cosmosdb-go-mongodb-quickstart,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/cosmosdb-java-create-cosmosdb-and-configure-firewall,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/cosmosdb-java-create-cosmosdb-and-get-mongodb-connection-string,,,0.0,2.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/cosmosdb-java-create-cosmosdb-table-with-virtual-network-rule,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/cosmosdb-java-create-documentdb-and-configure-firewall,,,0.0,2.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/cosmosdb-java-create-documentdb-and-configure-for-eventual-consistency,160.0,160.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/cosmosdb-java-create-documentdb-and-configure-for-high-availability,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/cosmosdb-kafka-connect-docker,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/cosmosdb-node-mongodb-rest-service,,,0.0,15.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/cosmosdb-springboot-aks,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/customer-car-reviews,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/data-box-edge-csharp-modules,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/data-box-samples,16.666666666666668,16.666666666666668,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/data-lake-analytics-python-auth-options,,,0.0,2.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/data-lake-store-adls-dot-net-get-started,418.0,418.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/data-lake-store-adls-dot-net-samples,411.0,411.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/digital-integration-hub,3.5,3.5,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/digital-twins-custom-swaggers,0.0,0.0,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/digital-twins-docs-code,0.3333333333333333,0.3333333333333333,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/digital-twins-explorer,22.545454545454547,21.0,22.0,11.0,19.0,3.0,Azure,33.33333333333333,66.66666666666666,86.36363636363636,13.636363636363635
Azure-Samples/digital-twins-iothub-integration,1.5,1.5,2.0,1.0,2.0,0.0,Azure,33.33333333333333,66.66666666666666,100.0,0.0
Azure-Samples/digital-twins-samples,7.5,7.5,10.0,2.0,10.0,0.0,Azure,16.666666666666664,83.33333333333334,100.0,0.0
Azure-Samples/digitaltwins-signalr-webapp-sample,1.5,1.5,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/djangoapp,32.75,5.666666666666667,4.0,3.0,3.0,1.0,Azure,42.857142857142854,57.14285714285714,75.0,25.0
Azure-Samples/documentdb-java-todo-app,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/dotnet-core-api,,,0.0,2.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/dotnet_core_sample,,,0.0,2.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/dotnetcore-sqldb-ghactions,0.0,0.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/dotnetcore-sqldb-tutorial,69.0,,1.0,2.0,0.0,1.0,Azure,66.66666666666666,33.33333333333333,0.0,100.0
Azure-Samples/durable-functions-producer-consumer,0.0,0.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/e2e-diagnostic-provision-cli,,,0.0,2.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/e2e-java-experience-in-app-service-linux,,,0.0,2.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/e2e-java-experience-in-app-service-linux-part-2,6.0,6.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/esp32-iot-devkit-get-started,,,0.0,2.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/esp32-iot-devkit-state,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/event-grid-dotnet-handle-deadlettered-events,,,0.0,3.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/event-grid-dotnet-publish-consume-events,1.0,1.0,1.0,2.0,1.0,0.0,Azure,66.66666666666666,33.33333333333333,100.0,0.0
Azure-Samples/event-grid-java-publish-consume-events,25.0,25.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/event-grid-node-publish-consume-events,267.5,25.0,2.0,0.0,1.0,1.0,Azure,0.0,100.0,50.0,50.0
Azure-Samples/event-grid-python-public-consume-events,3.0,2.0,4.0,1.0,3.0,1.0,Azure,20.0,80.0,75.0,25.0
Azure-Samples/event-hubs-dotnet-ingest,19.0,19.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/eventgrid-viewer-blazor,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/flask-vuejs-webapp,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/function-image-upload-resize,0.0,0.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/functions-custom-handlers,7.5,7.5,6.0,6.0,6.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/functions-distributed-tracing-sample,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/functions-docs-csharp,2.0,2.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/functions-docs-typescript,,,0.0,2.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/functions-dotnet-core-mediainfo,5.0,5.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/functions-dotnet-github-release-notes,13.0,13.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/functions-python-data-cleaning-pipeline,,,0.0,2.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/functions-python-inceptionv3-inference,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/functions-python-pytorch-tutorial,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/functions-teams-incident-status-page-bot,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/functions-xamarin-getting-started,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/gaming-cognitive-services-text-to-speech,165.0,165.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/gov-intelligent-mission,0.0,0.0,1.0,2.0,1.0,0.0,Azure,66.66666666666666,33.33333333333333,100.0,0.0
Azure-Samples/gov-paas-sample,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/hdinsight-enterprise-security,1.6666666666666667,1.6666666666666667,3.0,9.0,3.0,0.0,Azure,75.0,25.0,100.0,0.0
Azure-Samples/hdinsight-fqdn-lists,0.0,0.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/hdinsight-java-hive-udf,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/hdinsight-kafka-java-get-started,2.0,2.0,2.0,1.0,2.0,0.0,Azure,33.33333333333333,66.66666666666666,100.0,0.0
Azure-Samples/hdinsight-python-sdk-samples,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/hdinsight-spark-kafka-structured-streaming,9.0,9.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/hdinsight-spark-scala-kafka-cosmosdb,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/hdinsight-storm-java-kafka,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/hello-spring-function-azure,1.5,1.5,2.0,1.0,2.0,0.0,Azure,33.33333333333333,66.66666666666666,100.0,0.0
Azure-Samples/helm-charts,20.5,,2.0,0.0,0.0,2.0,Azure,0.0,100.0,0.0,100.0
Azure-Samples/hpcpack-samples,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/html-docs-hello-world,,,0.0,3.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/hybrid-storage-java-manage-storage-accounts,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/ignite-tour-lp1s1,80.0,80.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/iot-central-docs-samples,0.0,0.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/iot-edge-complementary-code,3.3333333333333335,3.3333333333333335,9.0,0.0,9.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/iot-edge-for-iiot,21.125,26.0,8.0,0.0,5.0,3.0,Azure,0.0,100.0,62.5,37.5
Azure-Samples/iot-edge-hmi-module,0.0,0.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/iot-edge-opc-plc,6.857142857142857,9.6,14.0,3.0,10.0,4.0,Azure,17.647058823529413,82.35294117647058,71.42857142857143,28.57142857142857
Azure-Samples/iot-edge-watchdog,25.0,25.0,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/iot-hub-dotnet-autoscale,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/iot-hub-how-to-kepware-edge,11.0,11.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/iot-hub-notifications-sync-graphdb,,,0.0,4.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/iot-middleware-freertos-samples,2.5,2.5,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/iotedge-end2end-messageflow,0.0,0.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/iotedge-logging-and-monitoring-solution,2.0,2.0,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/iotedge_config_cli,1.6666666666666667,1.6666666666666667,3.0,2.0,3.0,0.0,Azure,40.0,60.0,100.0,0.0
Azure-Samples/iothub-to-azure-maps-geofencing,31.0,31.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/java-functions-eventhub-cosmosdb,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/java-management,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/java-on-aks,,,0.0,3.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/java-on-app-service,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/java-on-azure-examples,0.0,0.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/java-spring-petclinic,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/jboss-on-app-service,9.0,9.0,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/jboss-on-app-service-jms,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/jmeter-aci-terraform,19.916666666666668,15.11111111111111,12.0,0.0,9.0,3.0,Azure,0.0,100.0,75.0,25.0
Azure-Samples/js-e2e,23.0,23.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/js-e2e-browser-file-upload-storage-blob,155.5,16.0,2.0,1.0,1.0,1.0,Azure,33.33333333333333,66.66666666666666,50.0,50.0
Azure-Samples/js-e2e-client-cognitive-services,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/js-e2e-express-server,61.5,20.0,2.0,2.0,1.0,1.0,Azure,50.0,50.0,50.0,50.0
Azure-Samples/js-e2e-static-web-app-with-cli,,,0.0,2.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/key-vault-dotnet-authentication,130.0,130.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/key-vault-dotnet-core-quickstart,37.0,37.0,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/key-vault-dotnet-manage-key-vaults,160.0,160.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/key-vault-dotnet-managed-storage,11.0,11.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/key-vault-dotnet-recovery,188.0,188.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/key-vault-java-authentication,24.0,24.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/key-vault-java-certificate-authentication,81.0,81.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/key-vault-java-managed-storage,190.0,190.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/key-vault-java-network-acl,123.0,123.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/key-vault-java-recovery,112.0,112.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/key-vault-node-authentication,511.0,511.0,1.0,5.0,1.0,0.0,Azure,83.33333333333334,16.666666666666664,100.0,0.0
Azure-Samples/key-vault-node-deploy-certificates-to-vm,147.0,147.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/key-vault-node-getting-started,147.0,147.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/key-vault-node-recovery,150.0,150.0,1.0,5.0,1.0,0.0,Azure,83.33333333333334,16.666666666666664,100.0,0.0
Azure-Samples/key-vault-python-authentication,,,0.0,3.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/key-vault-python-client-side-encryption,,,0.0,2.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/key-vault-python-deploy-certificates-to-vm,158.0,158.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/key-vault-recovery-python,113.0,113.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/laravel-tasks,3.0,3.0,2.0,17.0,2.0,0.0,Azure,89.47368421052632,10.526315789473683,100.0,0.0
Azure-Samples/linuxvm-msi-keyvault-arm-dotnet,74.0,74.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/mean-todoapp,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/media-services-3rdparty-player-samples,49.2,49.2,10.0,0.0,10.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/media-services-dotnet-functions-integration,0.0,0.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/media-services-javascript-azure-media-player-application-insights-plugin,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/media-services-v3-dotnet,15.5,15.5,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/media-services-v3-dotnet-core-functions-integration,122.33333333333333,122.33333333333333,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/media-services-v3-dotnet-core-tutorials,0.0,0.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/media-services-v3-dotnet-tutorials,1.0,1.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/media-services-v3-java,181.0,181.0,13.0,0.0,13.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/media-services-v3-node-tutorials,51.25,51.25,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
